stopwords_removed,3-gram
"['naik', 'turun', 'duit', 'tolong', 'ndak', 'paham', 'tolong', 'jangan', 'hapus', 'dua', 'lipat', 'no', 'oking', 'dua', 'lipat', 'kisah', 'juang']","['dua_lipat_kisah', 'dua_lipat_no', 'duit_tolong_ndak', 'hapus_dua_lipat', 'jangan_hapus_dua', 'lipat_kisah_juang', 'lipat_no_oking', 'naik_turun_duit', 'ndak_paham_tolong', 'no_oking_dua', 'oking_dua_lipat', 'paham_tolong_jangan', 'tolong_jangan_hapus', 'tolong_ndak_paham', 'turun_duit_tolong']"
"['cacat', 'curi', 'sekarang', 'legal']","['cacat_curi_sekarang', 'curi_sekarang_legal']"
"['bagus', 'banget']",[]
"['bagus', 'banget']",[]
"['frame', 'parah', 'sekarang', 'tambah', 'sinyal', 'jumping']","['frame_parah_sekarang', 'parah_sekarang_tambah', 'sekarang_tambah_sinyal', 'tambah_sinyal_jumping']"
"['pensi', 'musuh', 'bot']",['pensi_musuh_bot']
"['asik', 'baru', 'donlowad', 'langsung', 'ulas', 'moga', 'hemat', 'kuota', 'beri', 'musuh', 'adil']","['asik_baru_donlowad', 'baru_donlowad_langsung', 'beri_musuh_adil', 'donlowad_langsung_ulas', 'hemat_kuota_beri', 'kuota_beri_musuh', 'langsung_ulas_moga', 'moga_hemat_kuota', 'ulas_moga_hemat']"
"['tolol', 'make', 'bukan', 'line', 'ngak', 'anggap', 'pelanggaan', 'report', 'stuck', 'blank']","['anggap_pelanggaan_report', 'bukan_line_ngak', 'line_ngak_anggap', 'make_bukan_line', 'ngak_anggap_pelanggaan', 'pelanggaan_report_stuck', 'report_stuck_blank', 'tolol_make_bukan']"
"['overall', 'good', 'but', 'camera', 'too', 'close']","['but_camera_too', 'camera_too_close', 'good_but_camera', 'overall_good_but']"
"['aneh', 'nulis', 'pocong', 'hunter', 'ketemu', 'buruk', 'bahkan', 'lebih', 'buruk', 'ff']","['aneh_nulis_pocong', 'bahkan_lebih_buruk', 'buruk_bahkan_lebih', 'hunter_ketemu_buruk', 'ketemu_buruk_bahkan', 'lebih_buruk_ff', 'nulis_pocong_hunter', 'pocong_hunter_ketemu']"
"['suka', 'banget', 'seru', 'asyik', 'banyak', 'suka']","['asyik_banyak_suka', 'banget_seru_asyik', 'seru_asyik_banyak', 'suka_banget_seru']"
"['fps', 'naik', 'tibatiba', 'momen', 'krusial', 'lain', 'bagus', 'device', 'dukung']","['bagus_device_dukung', 'fps_naik_tibatiba', 'krusial_lain_bagus', 'lain_bagus_device', 'momen_krusial_lain', 'naik_tibatiba_momen', 'tibatiba_momen_krusial']"
['bagus'],[]
"['gameku', 'bintang', 'skin', 'gratis', 'coy', 'mungkin', 'ngonten', 'nanti', 'besar', 'meski', 'ngikutan', 'bagus', 'lebih', 'kualitas', 'neng', 'kadang', 'serlok', 'takparani', 'striker', 'sendiri', 'kelas', 'banget', 'by']","['bagus_lebih_kualitas', 'besar_meski_ngikutan', 'bintang_skin_gratis', 'coy_mungkin_ngonten', 'gameku_bintang_skin', 'gratis_coy_mungkin', 'kadang_serlok_takparani', 'kelas_banget_by', 'kualitas_neng_kadang', 'lebih_kualitas_neng', 'meski_ngikutan_bagus', 'mungkin_ngonten_nanti', 'nanti_besar_meski', 'neng_kadang_serlok', 'ngikutan_bagus_lebih', 'ngonten_nanti_besar', 'sendiri_kelas_banget', 'serlok_takparani_striker', 'skin_gratis_coy', 'striker_sendiri_kelas', 'takparani_striker_sendiri']"
"['boros', 'korban', 'king', 'cuma', 'modal', 'unduh', 'cuma', 'satu', 'habis', 'baru', 'gb', 'sumber', 'daya', 'play', 'emblem', 'semua', 'susa', 'mudah', 'offline', 'masukin', 'paksa', 'update', 'update', 'tunda', 'offline', 'langsung', 'mainin', 'loading', 'unduh', 'lama', 'skill', 'tebel', 'kentang', 'efek', 'kunci', 'skill', 'musuh', 'nyesel', 'unduh']","['baru_gb_sumber', 'boros_korban_king', 'cuma_modal_unduh', 'cuma_satu_habis', 'daya_play_emblem', 'efek_kunci_skill', 'emblem_semua_susa', 'gb_sumber_daya', 'habis_baru_gb', 'kentang_efek_kunci', 'king_cuma_modal', 'korban_king_cuma', 'kunci_skill_musuh', 'lama_skill_tebel', 'langsung_mainin_loading', 'loading_unduh_lama', 'mainin_loading_unduh', 'masukin_paksa_update', 'modal_unduh_cuma', 'mudah_offline_masukin', 'musuh_nyesel_unduh', 'offline_langsung_mainin', 'offline_masukin_paksa', 'paksa_update_update', 'play_emblem_semua', 'satu_habis_baru', 'semua_susa_mudah', 'skill_musuh_nyesel', 'skill_tebel_kentang', 'sumber_daya_play', 'susa_mudah_offline', 'tebel_kentang_efek', 'tunda_offline_langsung', 'unduh_cuma_satu', 'unduh_lama_skill', 'update_tunda_offline', 'update_update_tunda']"
"['ketemu', 'musuh', 'bahkan', 'bilang', 'lebih', 'banyak', 'kalah', 'menang', 'gimana', 'win', 'and', 'lost', 'banyak', 'lostkalah', 'baru', 'menang', 'kalah', 'menang', 'kalah', 'asa', 'dimoba', 'lain', 'terlalu', 'begini', 'jujur', 'tolong', 'harga']","['and_lost_banyak', 'asa_dimoba_lain', 'bahkan_bilang_lebih', 'banyak_kalah_menang', 'banyak_lostkalah_baru', 'baru_menang_kalah', 'begini_jujur_tolong', 'bilang_lebih_banyak', 'dimoba_lain_terlalu', 'gimana_win_and', 'jujur_tolong_harga', 'kalah_asa_dimoba', 'kalah_menang_gimana', 'kalah_menang_kalah', 'ketemu_musuh_bahkan', 'lain_terlalu_begini', 'lebih_banyak_kalah', 'lost_banyak_lostkalah', 'lostkalah_baru_menang', 'menang_gimana_win', 'menang_kalah_asa', 'menang_kalah_menang', 'musuh_bahkan_bilang', 'terlalu_begini_jujur', 'win_and_lost']"
"['bodoh', 'akun', 'ban', 'permanent', 'banyak', 'jasa', 'joki', 'akun', 'kalah', 'feeder', 'sengaja', 'pura', 'pura', 'serang', 'demi', 'musuh', 'menang', 'dapatin', 'top', 'tup', 'skin', 'mahal', 'mending', 'uninstall', 'nanti', 'bulan']","['akun_ban_permanent', 'akun_kalah_feeder', 'ban_permanent_banyak', 'banyak_jasa_joki', 'bodoh_akun_ban', 'dapatin_top_tup', 'demi_musuh_menang', 'feeder_sengaja_pura', 'jasa_joki_akun', 'joki_akun_kalah', 'kalah_feeder_sengaja', 'mahal_mending_uninstall', 'menang_dapatin_top', 'mending_uninstall_nanti', 'musuh_menang_dapatin', 'permanent_banyak_jasa', 'pura_pura_serang', 'pura_serang_demi', 'sengaja_pura_pura', 'serang_demi_musuh', 'skin_mahal_mending', 'top_tup_skin', 'tup_skin_mahal', 'uninstall_nanti_bulan']"
"['tolong', 'buatin', 'versi', 'litenya', 'indonesia', 'pliss', 'hpku', 'halang', 'ram']","['buatin_versi_litenya', 'hpku_halang_ram', 'indonesia_pliss_hpku', 'litenya_indonesia_pliss', 'pliss_hpku_halang', 'tolong_buatin_versi', 'versi_litenya_indonesia']"
"['buruk', 'pernah', 'sesal', 'donwload', 'serasa', 'komputer', 'mending', 'stun', 'ngotak', 'lama', 'benar', 'diem', 'sampai', 'habis', 'nyawa', 'baru', 'gerak', 'anjur', 'dragsistem']","['baru_gerak_anjur', 'benar_diem_sampai', 'buruk_pernah_sesal', 'diem_sampai_habis', 'donwload_serasa_komputer', 'gerak_anjur_dragsistem', 'habis_nyawa_baru', 'komputer_mending_stun', 'lama_benar_diem', 'mending_stun_ngotak', 'ngotak_lama_benar', 'nyawa_baru_gerak', 'pernah_sesal_donwload', 'sampai_habis_nyawa', 'serasa_komputer_mending', 'sesal_donwload_serasa', 'stun_ngotak_lama']"
"['aneh', 'lain', 'minta', 'tuker', 'kena', 'report', 'ambil']","['aneh_lain_minta', 'kena_report_ambil', 'lain_minta_tuker', 'minta_tuker_kena', 'tuker_kena_report']"
['suka'],[]
"['busuk', 'sinyal', 'bagus', 'gerak']","['busuk_sinyal_bagus', 'sinyal_bagus_gerak']"
"['bug', 'mlu', 'kyak']",['bug_mlu_kyak']
"['damage', 'turet', 'kurang', 'kurang', 'kurang', 'kurang', 'sakit', 'base']","['damage_turet_kurang', 'kurang_kurang_kurang', 'kurang_kurang_sakit', 'kurang_sakit_base', 'turet_kurang_kurang']"
"['jangan', 'banyak', 'tolol', 'utama', 'philipne', 'ngabisin', 'kuota', 'kesel', 'lose', 'nanti', 'alas', 'usai', 'gacha', 'random', 'alas', 'adminya', 'keluh', 'cuekin', 'negri', 'konoha', 'percaya', 'cek', 'sendiri', 'uda', 'tier', 'atas', 'banting']","['adminya_keluh_cuekin', 'alas_adminya_keluh', 'alas_usai_gacha', 'banyak_tolol_utama', 'cek_sendiri_uda', 'cuekin_negri_konoha', 'gacha_random_alas', 'jangan_banyak_tolol', 'keluh_cuekin_negri', 'kesel_lose_nanti', 'konoha_percaya_cek', 'kuota_kesel_lose', 'lose_nanti_alas', 'nanti_alas_usai', 'negri_konoha_percaya', 'ngabisin_kuota_kesel', 'percaya_cek_sendiri', 'philipne_ngabisin_kuota', 'random_alas_adminya', 'sendiri_uda_tier', 'tier_atas_banting', 'tolol_utama_philipne', 'uda_tier_atas', 'usai_gacha_random', 'utama_philipne_ngabisin']"
"['seluruh', 'spektakuler', 'sendiri', 'tenchent', 'games', 'beri', 'pasti', 'nguras', 'banyak', 'baget', 'cuy', 'tapiya', 'dia', 'beri', 'grafis', 'manja', 'mata', 'semua', 'tanks', 'developer', 'utama', 'tenchen', 'salut', 'lo', 'gagal', 'saran', 'ngehidupin', 'chess', 'rush', 'tolong', 'developer', 'terimakasih']","['baget_cuy_tapiya', 'banyak_baget_cuy', 'beri_grafis_manja', 'beri_pasti_nguras', 'chess_rush_tolong', 'cuy_tapiya_dia', 'developer_utama_tenchen', 'dia_beri_grafis', 'gagal_saran_ngehidupin', 'games_beri_pasti', 'grafis_manja_mata', 'lo_gagal_saran', 'manja_mata_semua', 'mata_semua_tanks', 'ngehidupin_chess_rush', 'nguras_banyak_baget', 'pasti_nguras_banyak', 'rush_tolong_developer', 'salut_lo_gagal', 'saran_ngehidupin_chess', 'seluruh_spektakuler_sendiri', 'semua_tanks_developer', 'sendiri_tenchent_games', 'spektakuler_sendiri_tenchent', 'tanks_developer_utama', 'tapiya_dia_beri', 'tenchen_salut_lo', 'tenchent_games_beri', 'tolong_developer_terimakasih', 'utama_tenchen_salut']"
"['saran', 'diupdate', 'sesuai', 'tinggi', 'sebut', 'ketemu', 'mana', 'tinggi', 'mid', 'dia', 'jungle', 'sedang', 'mid', 'tinggi', 'support', 'imbang', 'ujung', 'ajang', 'coba', 'coba']","['ajang_coba_coba', 'dia_jungle_sedang', 'diupdate_sesuai_tinggi', 'imbang_ujung_ajang', 'jungle_sedang_mid', 'ketemu_mana_tinggi', 'mana_tinggi_mid', 'mid_dia_jungle', 'mid_tinggi_support', 'saran_diupdate_sesuai', 'sebut_ketemu_mana', 'sedang_mid_tinggi', 'sesuai_tinggi_sebut', 'support_imbang_ujung', 'tinggi_mid_dia', 'tinggi_sebut_ketemu', 'tinggi_support_imbang', 'ujung_ajang_coba']"
"['oke', 'pokok']",[]
"['rusak', 'kalah']",[]
"['coba', 'oke', 'banget', 'normal', 'sudah', 'sampai', 'gold', 'masuk', 'ranked', 'selalu', 'putus', 'normal', 'lancar', 'ranked', 'selalu', 'putus', 'tolong', 'baik', 'hapus', 'mending', 'laen']","['baik_hapus_mending', 'banget_normal_sudah', 'coba_oke_banget', 'gold_masuk_ranked', 'hapus_mending_laen', 'lancar_ranked_selalu', 'masuk_ranked_selalu', 'normal_lancar_ranked', 'normal_sudah_sampai', 'oke_banget_normal', 'putus_normal_lancar', 'putus_tolong_baik', 'ranked_selalu_putus', 'sampai_gold_masuk', 'selalu_putus_normal', 'selalu_putus_tolong', 'sudah_sampai_gold', 'tolong_baik_hapus']"
"['gajelas', 'masa', 'duo', 'teman', 'ketemu', 'master', 'sedang', 'tmn', 'sudah', 'gm', 'musuh', 'gm', 'smua', 'sampai', 'mitik', 'mana', 'biasa', 'ngetrol', 'ampe', 'lose', 'gaada', 'naik', 'naik', 'minimal', 'kalah', 'kasi', 'musuh', 'gampang', 'gm', 'bintang', 'turun', 'ampe', 'master', 'bintang', 'biasa', 'new', 'baru']","['ampe_lose_gaada', 'ampe_master_bintang', 'biasa_new_baru', 'biasa_ngetrol_ampe', 'bintang_biasa_new', 'bintang_turun_ampe', 'duo_teman_ketemu', 'gaada_naik_naik', 'gajelas_masa_duo', 'gampang_gm_bintang', 'gm_bintang_turun', 'gm_musuh_gm', 'gm_smua_sampai', 'kalah_kasi_musuh', 'kasi_musuh_gampang', 'ketemu_master_sedang', 'lose_gaada_naik', 'mana_biasa_ngetrol', 'masa_duo_teman', 'master_bintang_biasa', 'master_sedang_tmn', 'minimal_kalah_kasi', 'mitik_mana_biasa', 'musuh_gampang_gm', 'musuh_gm_smua', 'naik_minimal_kalah', 'naik_naik_minimal', 'ngetrol_ampe_lose', 'sampai_mitik_mana', 'sedang_tmn_sudah', 'smua_sampai_mitik', 'sudah_gm_musuh', 'teman_ketemu_master', 'tmn_sudah_gm', 'turun_ampe_master']"
"['terlalu', 'buruk', 'terlalu', 'barufeeding', 'bahkan', 'jika', 'mabar', 'dua', 'tiga', 'diamond', 'master', 'report', 'otomatis', 'buruk', 'dasar', 'nilai', 'akhir', 'bukan', 'kerja', 'bahkan', 'jika', 'laku', 'report', 'dua', 'gagal', 'hukum', 'berat', 'skill', 'delay', 'keluar', 'entah', 'bug', 'sengaja', 'tetapi', 'kaku', 'grafik', 'bagus']","['akhir_bukan_kerja', 'bahkan_jika_laku', 'bahkan_jika_mabar', 'barufeeding_bahkan_jika', 'berat_skill_delay', 'bug_sengaja_tetapi', 'bukan_kerja_bahkan', 'buruk_dasar_nilai', 'buruk_terlalu_barufeeding', 'dasar_nilai_akhir', 'delay_keluar_entah', 'diamond_master_report', 'dua_gagal_hukum', 'dua_tiga_diamond', 'entah_bug_sengaja', 'gagal_hukum_berat', 'hukum_berat_skill', 'jika_laku_report', 'jika_mabar_dua', 'kaku_grafik_bagus', 'keluar_entah_bug', 'kerja_bahkan_jika', 'laku_report_dua', 'mabar_dua_tiga', 'master_report_otomatis', 'nilai_akhir_bukan', 'otomatis_buruk_dasar', 'report_dua_gagal', 'report_otomatis_buruk', 'sengaja_tetapi_kaku', 'skill_delay_keluar', 'terlalu_barufeeding_bahkan', 'terlalu_buruk_terlalu', 'tetapi_kaku_grafik', 'tiga_diamond_master']"
"['ping', 'buruk', 'ah', 'sudah']","['buruk_ah_sudah', 'ping_buruk_ah']"
"['seruh', 'banget']",[]
"['bagus', 'grafik', 'bagustapi', 'mohon', 'bug', 'hilangin', 'animasi', 'tolong', 'diperbaikisudah', 'segitu', 'terimakasih']","['animasi_tolong_diperbaikisudah', 'bagus_grafik_bagustapi', 'bagustapi_mohon_bug', 'bug_hilangin_animasi', 'diperbaikisudah_segitu_terimakasih', 'grafik_bagustapi_mohon', 'hilangin_animasi_tolong', 'mohon_bug_hilangin', 'tolong_diperbaikisudah_segitu']"
"['tolong', 'developer', 'stabil', 'router', 'walaupun', 'bagus', 'tetapi', 'kurang', 'stabil', 'banned', 'cheat', 'lebih', 'level', 'max', 'sehingga', 'rugi', 'lain', 'kecewa']","['bagus_tetapi_kurang', 'banned_cheat_lebih', 'cheat_lebih_level', 'developer_stabil_router', 'kurang_stabil_banned', 'lebih_level_max', 'level_max_sehingga', 'max_sehingga_rugi', 'router_walaupun_bagus', 'rugi_lain_kecewa', 'sehingga_rugi_lain', 'stabil_banned_cheat', 'stabil_router_walaupun', 'tetapi_kurang_stabil', 'tolong_developer_stabil', 'walaupun_bagus_tetapi']"
"['bintang', 'duku', 'bug', 'sinyal', 'bagus', 'tolong', 'baik', 'biar', 'enak']","['bagus_tolong_baik', 'baik_biar_enak', 'bintang_duku_bug', 'bug_sinyal_bagus', 'duku_bug_sinyal', 'sinyal_bagus_tolong', 'tolong_baik_biar']"
"['gemnya', 'mantap']",[]
"['sempat', 'henti', 'jaringanya', 'lag', 'sekarang', 'coba', 'suka', 'lag', 'wifi', 'lag', 'lag', 'keluar', 'd', 'baik', 'masalah', 'jaringanya', 'lumayan', 'enak', 'd', 'mainin', 'terimakasih']","['baik_masalah_jaringanya', 'coba_suka_lag', 'enak_mainin_terimakasih', 'henti_jaringanya_lag', 'jaringanya_lag_sekarang', 'jaringanya_lumayan_enak', 'keluar_baik_masalah', 'lag_keluar_baik', 'lag_lag_keluar', 'lag_sekarang_coba', 'lag_wifi_lag', 'lumayan_enak_mainin', 'masalah_jaringanya_lumayan', 'sekarang_coba_suka', 'sempat_henti_jaringanya', 'suka_lag_wifi', 'wifi_lag_lag']"
"['gacor', 'kang']",[]
['bagus'],[]
"['selalu', 'kalah', 'sampai', 'turun', 'bintang', 'bodo', 'amat']","['bintang_bodo_amat', 'kalah_sampai_turun', 'sampai_turun_bintang', 'selalu_kalah_sampai', 'turun_bintang_bodo']"
"['beri', 'pacar', 'ngotak', 'pacar', 'bot', 'gila', 'ish']","['beri_pacar_ngotak', 'bot_gila_ish', 'ngotak_pacar_bot', 'pacar_bot_gila', 'pacar_ngotak_pacar']"
"['sudah', 'bagus', 'sekadar', 'saran', 'cinta', 'studios', 'usahain', 'update', 'guna', 'jangan', 'terlalu', 'besar', 'banyak', 'keluh', 'banyak', 'kuras', 'semenjak', 'update', 'tolong', 'jangan', 'terlalu', 'banyak', 'makan', 'kasihan', 'ken', 'halang', 'device']","['bagus_sekadar_saran', 'banyak_keluh_banyak', 'banyak_kuras_semenjak', 'banyak_makan_kasihan', 'besar_banyak_keluh', 'cinta_studios_usahain', 'guna_jangan_terlalu', 'jangan_terlalu_banyak', 'jangan_terlalu_besar', 'kasihan_ken_halang', 'keluh_banyak_kuras', 'ken_halang_device', 'kuras_semenjak_update', 'makan_kasihan_ken', 'saran_cinta_studios', 'sekadar_saran_cinta', 'semenjak_update_tolong', 'studios_usahain_update', 'sudah_bagus_sekadar', 'terlalu_banyak_makan', 'terlalu_besar_banyak', 'tolong_jangan_terlalu', 'update_guna_jangan', 'update_tolong_jangan', 'usahain_update_guna']"
"['sudah', 'mantap', 'performa', 'mantap', 'kualitas', 'skin', 'or', 'mantap', 'neko', 'rata', 'kiri', 'kentang', 'lancar', 'brutal', 'event', 'gausah', 'tanya', 'mantap', 'abizz', 'kritik', 'dev', 'ntah', 'knpa', 'mabar', 'teman', 'ping', 'buruk', 'naik', 'turun', 'an', 'sumpah', 'ganggu', 'bngt', 'posisi', 'aman', 'jarang', 'buruk']","['abizz_kritik_dev', 'aman_jarang_buruk', 'an_sumpah_ganggu', 'bngt_posisi_aman', 'brutal_event_gausah', 'buruk_naik_turun', 'dev_ntah_knpa', 'event_gausah_tanya', 'ganggu_bngt_posisi', 'gausah_tanya_mantap', 'kentang_lancar_brutal', 'kiri_kentang_lancar', 'knpa_mabar_teman', 'kritik_dev_ntah', 'kualitas_skin_or', 'lancar_brutal_event', 'mabar_teman_ping', 'mantap_abizz_kritik', 'mantap_kualitas_skin', 'mantap_neko_rata', 'mantap_performa_mantap', 'naik_turun_an', 'neko_rata_kiri', 'ntah_knpa_mabar', 'or_mantap_neko', 'performa_mantap_kualitas', 'ping_buruk_naik', 'posisi_aman_jarang', 'rata_kiri_kentang', 'skin_or_mantap', 'sudah_mantap_performa', 'sumpah_ganggu_bngt', 'tanya_mantap_abizz', 'teman_ping_buruk', 'turun_an_sumpah']"
['bagus'],[]
"['skin', 'banyak']",[]
['keren'],[]
"['izin', 'comeback', 'minimal']",['izin_comeback_minimal']
"['cukup', 'tarik']",[]
"['lelah', 'algoritma', 'habis', 'winstreak', 'terbit', 'losestreak', 'kadang', 'winlosewinlose', 'capek', 'malam', 'cuma', 'nambah', 'bintang']","['algoritma_habis_winstreak', 'capek_malam_cuma', 'cuma_nambah_bintang', 'habis_winstreak_terbit', 'kadang_winlosewinlose_capek', 'lelah_algoritma_habis', 'losestreak_kadang_winlosewinlose', 'malam_cuma_nambah', 'terbit_losestreak_kadang', 'winlosewinlose_capek_malam', 'winstreak_terbit_losestreak']"
"['tolong', 'report', 'ubah', 'ajah', 'sekarang', 'guna', 'banyak', 'anomali', 'jelas', 'kelar', 'report', 'kena', 'report', 'sluruhan', 'bagus', 'banget', 'banyak', 'event', 'skin', 'gratis', 'ajah', 'saran', 'tolong', 'report', 'ubah', 'ajah']","['ajah_saran_tolong', 'ajah_sekarang_guna', 'anomali_jelas_kelar', 'bagus_banget_banyak', 'banget_banyak_event', 'banyak_anomali_jelas', 'banyak_event_skin', 'event_skin_gratis', 'gratis_ajah_saran', 'guna_banyak_anomali', 'jelas_kelar_report', 'kelar_report_kena', 'kena_report_sluruhan', 'report_kena_report', 'report_sluruhan_bagus', 'report_ubah_ajah', 'saran_tolong_report', 'sekarang_guna_banyak', 'skin_gratis_ajah', 'sluruhan_bagus_banget', 'tolong_report_ubah', 'ubah_ajah_sekarang']"
"['bagus', 'bahasa', 'lumayan', 'gaul', 'baik', 'pernah']","['bagus_bahasa_lumayan', 'bahasa_lumayan_gaul', 'gaul_baik_pernah', 'lumayan_gaul_baik']"
"['seru', 'tarik']",[]
"['lumayan', 'seru', 'ketimbang']",['lumayan_seru_ketimbang']
"['rusak', 'noob', 'sampai', 'gm', 'best']","['noob_sampai_gm', 'rusak_noob_sampai', 'sampai_gm_best']"
"['walau', 'stres', 'sukadisitulah', 'letak', 'asiknya']","['stres_sukadisitulah_letak', 'sukadisitulah_letak_asiknya', 'walau_stres_sukadisitulah']"
"['gimana', 'beri', 'kode', 'kirim', 'sosial', 'sensor']","['beri_kode_kirim', 'gimana_beri_kode', 'kirim_sosial_sensor', 'kode_kirim_sosial']"
"['anj', 'lain', 'lag', 'lag', 'banget', 'loading', 'lama', 'banget', 'kesel', 'emosi']","['anj_lain_lag', 'banget_kesel_emosi', 'banget_loading_lama', 'lag_banget_loading', 'lag_lag_banget', 'lain_lag_lag', 'lama_banget_kesel', 'loading_lama_banget']"
"['gemnya', 'haram']",[]
"['sinyal', 'full', 'mesti', 'lag']","['full_mesti_lag', 'sinyal_full_mesti']"
"['buruk', 'mending']",[]
"['gila', 'cuy', 'keren', 'cuma', 'kentang', 'lag']","['cuma_kentang_lag', 'cuy_keren_cuma', 'gila_cuy_keren', 'keren_cuma_kentang']"
"['ken', 'memori', 'cukup', 'lag']","['ken_memori_cukup', 'memori_cukup_lag']"
"['seru', 'buruk', 'pay', 'win', 'mending', 'legends', 'buruk', 'jangan', 'donload', 'guys']","['buruk_jangan_donload', 'buruk_pay_win', 'jangan_donload_guys', 'legends_buruk_jangan', 'mending_legends_buruk', 'pay_win_mending', 'seru_buruk_pay', 'win_mending_legends']"
"['hahaha', 'copyan', 'ge', 'deuh', 'sgala', 'pjang', 'iklan', 'wkwkw']","['copyan_ge_deuh', 'deuh_sgala_pjang', 'ge_deuh_sgala', 'hahaha_copyan_ge', 'pjang_iklan_wkwkw', 'sgala_pjang_iklan']"
"['enggak', 'suka', 'bintang', 'proteksi', 'poin', 'tetap', 'turun', 'bintang', 'aman', 'minimal', 'lebih', 'suka', 'bintang', 'lama']","['aman_minimal_lebih', 'bintang_aman_minimal', 'bintang_proteksi_poin', 'enggak_suka_bintang', 'lebih_suka_bintang', 'minimal_lebih_suka', 'poin_tetap_turun', 'proteksi_poin_tetap', 'suka_bintang_lama', 'suka_bintang_proteksi', 'tetap_turun_bintang', 'turun_bintang_aman']"
['enak'],[]
"['dlu', 'kya', 'kluar', 'sndri', 'parah', 'buruk']","['dlu_kya_kluar', 'kluar_sndri_parah', 'kya_kluar_sndri', 'sndri_parah_buruk']"
"['event', 'cukup', 'sulit', 'jatuhin', 'kartu', 'tari', 'sampai', 'kelar', 'event', 'pernah', 'mohon', 'mudah', 'trimaksih']","['cukup_sulit_jatuhin', 'event_cukup_sulit', 'event_pernah_mohon', 'jatuhin_kartu_tari', 'kartu_tari_sampai', 'kelar_event_pernah', 'mohon_mudah_trimaksih', 'pernah_mohon_mudah', 'sampai_kelar_event', 'sulit_jatuhin_kartu', 'tari_sampai_kelar']"
"['suka', 'skill', 'mantap', 'mantap', 'bahkan', 'mvp']","['mantap_bahkan_mvp', 'mantap_mantap_bahkan', 'skill_mantap_mantap', 'suka_skill_mantap']"
['nice'],[]
"['update', 'happy', 'mod', 'king', 'happy', 'mod']","['happy_mod_king', 'king_happy_mod', 'mod_king_happy', 'update_happy_mod']"
[],[]
"['grafik', 'tolong', 'tingkat']",['grafik_tolong_tingkat']
['seru'],[]
"['tolong', 'rendahin']",[]
"['benci', 'update', 'seaon', 'stuck', 'loding', 'screen', 'masuk', 'dalam', 'sampai', 'reinstall', 'benar', 'rugi']","['benci_update_seaon', 'dalam_sampai_reinstall', 'loding_screen_masuk', 'masuk_dalam_sampai', 'reinstall_benar_rugi', 'sampai_reinstall_benar', 'screen_masuk_dalam', 'seaon_stuck_loding', 'stuck_loding_screen', 'update_seaon_stuck']"
"['tolol', 'b', 'mvpkonyol']",[]
"['baik', 'jangan', 'cuma', 'skin', 'gacha', 'melulu', 'peduli', 'tetap', 'stay']","['baik_jangan_cuma', 'cuma_skin_gacha', 'gacha_melulu_peduli', 'jangan_cuma_skin', 'melulu_peduli_tetap', 'peduli_tetap_stay', 'skin_gacha_melulu']"
"['tolong', 'fix', 'bagi', 'fps', 'dimensity', 'ultra', 'biasa', 'fps', 'maks', 'kenapa', 'lock', 'fps']","['bagi_fps_dimensity', 'biasa_fps_maks', 'dimensity_ultra_biasa', 'fix_bagi_fps', 'fps_dimensity_ultra', 'fps_maks_kenapa', 'kenapa_lock_fps', 'maks_kenapa_lock', 'tolong_fix_bagi', 'ultra_biasa_fps']"
"['banyak', 'bug']",[]
"['gj', 'merah', 'kalah', 'mlu', 'biru', 'menang', 'knp', 'merah', 'kalah']","['biru_menang_knp', 'gj_merah_kalah', 'kalah_mlu_biru', 'knp_merah_kalah', 'menang_knp_merah', 'merah_kalah_mlu', 'mlu_biru_menang']"
"['baik', 'seluruh', 'dunia']",['baik_seluruh_dunia']
"['barang', 'bagus']",[]
"['tolong', 'management', 'masa', 'kalah', 'nambah', 'bintang', 'sedang', 'menang', 'kadang', 'nambah', 'bintang', 'kesel', 'jengkel', 'tolong', 'baik']","['bintang_kesel_jengkel', 'bintang_sedang_menang', 'jengkel_tolong_baik', 'kadang_nambah_bintang', 'kalah_nambah_bintang', 'kesel_jengkel_tolong', 'management_masa_kalah', 'masa_kalah_nambah', 'menang_kadang_nambah', 'nambah_bintang_kesel', 'nambah_bintang_sedang', 'sedang_menang_kadang', 'tolong_management_masa']"
